target,target_label,feature,rho,abs_rho,p_value,n,p_adjusted,significant_bh
ph,pH (KCl),glcm_glcm_nir_asm_summer,-0.21238281853637514,0.21238281853637514,1.5664552483315018e-12,1085,2.8240319969920033e-12,True
ph,pH (KCl),glcm_glcm_nir_contrast_autumn,-0.2649663378990494,0.2649663378990494,1.413054385791547e-17,1003,3.215483757890098e-17,True
ph,pH (KCl),glcm_glcm_nir_contrast_late_summer,-0.1392256525719177,0.1392256525719177,4.161474352386547e-06,1085,5.758580725464627e-06,True
ph,pH (KCl),glcm_glcm_nir_contrast_spring,-0.05049199402588163,0.05049199402588163,0.09644940780852189,1085,0.10551730085034873,False
ph,pH (KCl),glcm_glcm_nir_contrast_summer,-0.2670798839752705,0.2670798839752705,3.542877533388446e-19,1085,8.637872843308973e-19,True
ph,pH (KCl),glcm_glcm_nir_ent_autumn,0.4276692334306331,0.4276692334306331,7.279091172535829e-46,1003,4.71758820295993e-45,True
ph,pH (KCl),glcm_glcm_nir_ent_late_summer,0.39158619836093084,0.39158619836093084,4.405864190240261e-41,1085,2.1900994809737997e-40,True
ph,pH (KCl),glcm_glcm_nir_ent_spring,0.41996287268573973,0.41996287268573973,1.3451373837054616e-47,1085,9.306896492664815e-47,True
ph,pH (KCl),glcm_glcm_nir_ent_summer,0.2680327953617114,0.2680327953617114,2.6223081188215466e-19,1085,6.42402754467288e-19,True
ph,pH (KCl),glcm_glcm_nir_idm_autumn,-0.4103015909489102,0.4103015909489102,5.2160880933555765e-42,1003,2.811196951366374e-41,True
ph,pH (KCl),glcm_glcm_nir_idm_late_summer,-0.3272774211009732,0.3272774211009732,1.6722256836913524e-28,1085,5.904686552068775e-28,True
ph,pH (KCl),glcm_glcm_nir_idm_spring,-0.4501135764837933,0.4501135764837933,3.066642644793711e-55,1085,3.078668694381137e-54,True
ph,pH (KCl),glcm_glcm_nir_idm_summer,-0.2622654048380647,0.2622654048380647,1.590555043298251e-18,1085,3.752830332574675e-18,True
ph,pH (KCl),glcm_glcm_red_asm_autumn,-0.42948982454359236,0.42948982454359236,2.7843363289931755e-46,1003,1.8276669236468024e-45,True
ph,pH (KCl),glcm_glcm_red_asm_late_summer,-0.3296390052390211,0.3296390052390211,6.475423310135565e-29,1085,2.3513593863754675e-28,True
ph,pH (KCl),glcm_glcm_red_asm_spring,-0.3970637455748543,0.3970637455748543,2.7233245286914224e-42,1085,1.515589302923922e-41,True
ph,pH (KCl),glcm_glcm_red_asm_summer,-0.4364271186656674,0.4364271186656674,1.1258178378618923e-51,1085,9.769809033648964e-51,True
ph,pH (KCl),glcm_glcm_red_contrast_autumn,-0.13882111590683066,0.13882111590683066,1.0223697806290637e-05,1003,1.3775087570581069e-05,True
ph,pH (KCl),glcm_glcm_red_contrast_late_summer,-0.23617840723018257,0.23617840723018257,3.212407707533864e-15,1085,6.579010985029353e-15,True
ph,pH (KCl),glcm_glcm_red_contrast_spring,-0.009014632431886195,0.009014632431886195,0.7667720796793402,1085,0.7728096551098862,False
ph,pH (KCl),glcm_glcm_red_contrast_summer,0.08679209209739787,0.08679209209739787,0.004223352430355457,1085,0.0050170683163387325,True
ph,pH (KCl),glcm_glcm_red_ent_autumn,0.4492196020784391,0.4492196020784391,5.68661198715561e-51,1003,4.696040866812375e-50,True
ph,pH (KCl),glcm_glcm_red_ent_late_summer,0.34243087054798704,0.34243087054798704,3.2790441281948786e-31,1085,1.2528885027132671e-30,True
ph,pH (KCl),glcm_glcm_red_ent_spring,0.40934489591812145,0.40934489591812145,4.371905982984378e-45,1085,2.6968865822747007e-44,True
ph,pH (KCl),glcm_glcm_red_ent_summer,0.44428493603537544,0.44428493603537544,1.0586113219245113e-53,1085,1.0226584845761317e-52,True
ph,pH (KCl),glcm_glcm_red_idm_autumn,-0.4311269609735156,0.4311269609735156,1.167447221943994e-46,1003,7.969773035137666e-46,True
ph,pH (KCl),glcm_glcm_red_idm_late_summer,-0.278369688922895,0.278369688922895,9.272229682217648e-21,1085,2.3976674733815334e-20,True
ph,pH (KCl),glcm_glcm_red_idm_spring,-0.4493452030921669,0.4493452030921669,4.910628450707661e-55,1085,4.835080320696774e-54,True
ph,pH (KCl),glcm_glcm_red_idm_summer,-0.44244564945649084,0.44244564945649084,3.190925591540961e-53,1085,2.9704616415799492e-52,True
ph,pH (KCl),topo_DEM,0.3821844033468503,0.3821844033468503,4.639835891684e-39,1085,2.1210678361984e-38,True
ph,pH (KCl),topo_TPI,-0.16995613738708254,0.16995613738708254,1.7728952562028596e-08,1085,2.6464209072182627e-08,True
ph,pH (KCl),topo_TWI,-0.4439952112677365,0.4439952112677365,1.2601215385788527e-53,1085,1.1947819032451344e-52,True
ph,pH (KCl),topo_aspect_cos,-0.4253719792034456,0.4253719792034456,6.516957227266322e-49,1085,4.76668871480051e-48,True
ph,pH (KCl),topo_aspect_sin,-0.5197078284807495,0.5197078284807495,4.2268646021835865e-76,1085,8.015387690066653e-75,True
ph,pH (KCl),topo_plan_curvature,0.057222556962127136,0.057222556962127136,0.05953190567972109,1085,0.06569037868107154,False
ph,pH (KCl),topo_profile_curvature,-0.050199266867500404,0.050199266867500404,0.09839872719857491,1085,0.1074203589033483,False
ph,pH (KCl),topo_slope,0.6085120034120687,0.6085120034120687,6.84512204577925e-111,1085,8.76175621859744e-109,True
ph,pH (KCl),climate_MAT,-0.06190838359081254,0.06190838359081254,0.0414673496257104,1085,0.046154963061660274,True
ph,pH (KCl),climate_MAP,0.65869889695792,0.65869889695792,5.801089706435316e-136,1085,9.900526432316273e-134,True
ph,pH (KCl),climate_GS_temp,-0.2666577224781924,0.2666577224781924,4.046495026308114e-19,1085,9.772667233347899e-19,True
ph,pH (KCl),climate_GS_precip,-0.05455424876648704,0.05455424876648704,0.07245520401261464,1085,0.0796074344516281,False
ph,pH (KCl),cs_GNDVI_diff_autumn,-0.13831804759042168,0.13831804759042168,3.9547852179586824e-05,877,5.152290156729886e-05,True
ph,pH (KCl),cs_GNDVI_diff_late_summer,-0.10000893097317272,0.10000893097317272,0.0009713232531550896,1085,0.0011897547981229806,True
ph,pH (KCl),cs_GNDVI_diff_spring,0.1495394847836036,0.1495394847836036,7.501846847012667e-07,1085,1.0669293293529126e-06,True
ph,pH (KCl),cs_GNDVI_diff_summer,-0.18704168519696043,0.18704168519696043,5.339084689621677e-10,1085,8.569314611555795e-10,True
ph,pH (KCl),cs_GNDVI_ratio_autumn,-0.14608806461082083,0.14608806461082083,1.4027457857029759e-05,877,1.875211076448887e-05,True
ph,pH (KCl),cs_GNDVI_ratio_late_summer,-0.1732850757542776,0.1732850757542776,9.201360907500103e-09,1085,1.3815533092786078e-08,True
ph,pH (KCl),cs_GNDVI_ratio_spring,0.031272837158203656,0.031272837158203656,0.30339937794150684,1085,0.3202896525897969,False
ph,pH (KCl),cs_GNDVI_ratio_summer,-0.23797016930475012,0.23797016930475012,1.9586584022703863e-15,1085,4.07655732505056e-15,True
ph,pH (KCl),cs_NDVI_diff_autumn,0.19590101017030886,0.19590101017030886,4.9172774532320935e-09,877,7.426684531135197e-09,True
ph,pH (KCl),cs_NDVI_diff_late_summer,0.15105863112226434,0.15105863112226434,5.770422685427218e-07,1085,8.275788277139315e-07,True
ph,pH (KCl),cs_NDVI_diff_spring,0.18535679071865324,0.18535679071865324,7.657171043039769e-10,1085,1.2137682891753442e-09,True
ph,pH (KCl),cs_NDVI_diff_summer,-0.1858376854620584,0.1858376854620584,6.91066561500259e-10,1085,1.0988387561743248e-09,True
ph,pH (KCl),cs_NDVI_ratio_autumn,0.16839189235479896,0.16839189235479896,5.288656239567916e-07,877,7.62758308354584e-07,True
ph,pH (KCl),cs_NDVI_ratio_late_summer,0.03966343022786196,0.03966343022786196,0.19172438388483554,1085,0.20536168315697864,False
ph,pH (KCl),cs_NDVI_ratio_spring,-0.02056506933187781,0.02056506933187781,0.4986023413111086,1085,0.5157260580834093,False
ph,pH (KCl),cs_NDVI_ratio_summer,-0.23022616719942787,0.23022616719942787,1.6143225177752836e-14,1085,3.216082214400565e-14,True
ph,pH (KCl),cs_SAVI_diff_autumn,0.016053577312834185,0.016053577312834185,0.6349536576319279,877,0.6437549954604893,False
ph,pH (KCl),cs_SAVI_diff_late_summer,-0.13869901744005927,0.13869901744005927,4.527539219451598e-06,1085,6.248248195038323e-06,True
ph,pH (KCl),cs_SAVI_diff_spring,-0.257910939680822,0.257910939680822,6.025135490851242e-18,1085,1.3958684938080704e-17,True
ph,pH (KCl),cs_SAVI_diff_summer,-0.3834756265239788,0.3834756265239788,2.4696244066228357e-39,1085,1.1391420686404431e-38,True
ph,pH (KCl),cs_SAVI_ratio_autumn,0.19958274766161224,0.19958274766161224,2.489645263109401e-09,877,3.839452935879558e-09,True
ph,pH (KCl),cs_SAVI_ratio_late_summer,0.1924829742678545,0.1924829742678545,1.6284968196009507e-10,1085,2.7337389233956943e-10,True
ph,pH (KCl),cs_SAVI_ratio_spring,-0.23942473820095728,0.23942473820095728,1.3068386599978904e-15,1085,2.7535036786786824e-15,True
ph,pH (KCl),cs_SAVI_ratio_summer,-0.12778676539235795,0.12778676539235795,2.4249018399352975e-05,1085,3.19987046919297e-05,True
ph,pH (KCl),glcm_delta_nir_asm_spr2sum,0.2860757533088601,0.2860757533088601,6.984426083245574e-22,1085,1.8722650024197557e-21,True
ph,pH (KCl),glcm_delta_nir_contrast_spr2sum,-0.12765745947118717,0.12765745947118717,2.471671540663116e-05,1085,3.244861099537219e-05,True
ph,pH (KCl),glcm_delta_nir_ent_spr2sum,-0.26245281724177066,0.26245281724177066,1.5011028043399563e-18,1085,3.558169610287304e-18,True
ph,pH (KCl),glcm_delta_nir_idm_spr2sum,0.2800723820808903,0.2800723820808903,5.273196432464412e-21,1085,1.3916889553720512e-20,True
ph,pH (KCl),glcm_delta_red_asm_spr2aut,0.04981435673442169,0.04981435673442169,0.11487814669401777,1003,0.12487815521727622,False
ph,pH (KCl),glcm_delta_red_contrast_spr2aut,-0.11765666434802571,0.11765666434802571,0.00018805955060900782,1003,0.0002395186316214229,True
ph,pH (KCl),glcm_delta_red_ent_spr2aut,-0.03159678325927491,0.03159678325927491,0.3174666302000005,1003,0.3337636851383989,False
ph,pH (KCl),glcm_delta_red_idm_spr2aut,0.11585205930929875,0.11585205930929875,0.00023611613565383766,1003,0.0002984974356907775,True
ph,pH (KCl),glcm_ratio_asm_autumn,-0.01790680971006673,0.01790680971006673,0.57108788403085,1003,0.585965925097786,False
ph,pH (KCl),glcm_ratio_asm_late_summer,-0.12788238550686368,0.12788238550686368,2.3908583212249865e-05,1085,3.1630993810521785e-05,True
ph,pH (KCl),glcm_ratio_asm_spring,0.0003228400134356003,0.0003228400134356003,0.991525126220603,1085,0.991525126220603,False
ph,pH (KCl),glcm_ratio_asm_summer,0.3104564321863159,0.3104564321863159,1.1333069516786887e-25,1085,3.604056889810488e-25,True
ph,pH (KCl),glcm_ratio_contrast_autumn,-0.01885602541552215,0.01885602541552215,0.5508532767946253,1003,0.5663391118852372,False
ph,pH (KCl),glcm_ratio_contrast_late_summer,0.07288465878586507,0.07288465878586507,0.01634143859431084,1085,0.018886719097713656,True
ph,pH (KCl),glcm_ratio_contrast_spring,-0.01904003257893682,0.01904003257893682,0.5309870776605443,1085,0.5470128445919491,False
ph,pH (KCl),glcm_ratio_contrast_summer,-0.29656154432442805,0.29656154432442805,1.8145735502755615e-23,1085,5.132937335586119e-23,True
ph,pH (KCl),glcm_ratio_ent_autumn,0.022935943866259016,0.022935943866259016,0.4680993379164934,1003,0.4851555890956369,False
ph,pH (KCl),glcm_ratio_ent_late_summer,0.13440616638991143,0.13440616638991143,8.899495195467721e-06,1085,1.2022537045064574e-05,True
ph,pH (KCl),glcm_ratio_ent_spring,-0.008023533838344263,0.008023533838344263,0.7917880090916234,1085,0.7964547360607293,False
ph,pH (KCl),glcm_ratio_ent_summer,-0.3010661512424652,0.3010661512424652,3.607312270702562e-24,1085,1.0260799347776177e-23,True
ph,pH (KCl),glcm_ratio_idm_autumn,-0.23190929214809686,0.23190929214809686,1.0294442805421573e-13,1003,1.9521313764354984e-13,True
ph,pH (KCl),glcm_ratio_idm_late_summer,-0.2653432690164483,0.2653432690164483,6.1114874603235e-19,1085,1.4621876540587065e-18,True
ph,pH (KCl),glcm_ratio_idm_spring,-0.03861544151348769,0.03861544151348769,0.20373755796283094,1085,0.2177737571544247,False
ph,pH (KCl),glcm_ratio_idm_summer,0.15110768486875023,0.15110768486875023,5.72148854117371e-07,1085,8.228657677193651e-07,True
ph,pH (KCl),s2_CIre_autumn,0.10085924161089886,0.10085924161089886,0.0013818972604670873,1003,0.00167265105758664,True
ph,pH (KCl),s2_CIre_late_summer,-0.1584173208396213,0.1584173208396213,1.5602601064591824e-07,1085,2.2694692457588107e-07,True
ph,pH (KCl),s2_CIre_spring,-0.4262752067683225,0.4262752067683225,3.909896074593649e-49,1085,2.90125621766949e-48,True
ph,pH (KCl),s2_CIre_summer,-0.39831164494374705,0.39831164494374705,1.433778788575923e-42,1085,8.066975162097501e-42,True
ph,pH (KCl),s2_IRECI_autumn,0.194458978199233,0.194458978199233,5.290196885546708e-10,1003,8.517549702515454e-10,True
ph,pH (KCl),s2_IRECI_late_summer,-0.1458963815483632,0.1458963815483632,1.3927770600954511e-06,1085,1.969894626433345e-06,True
ph,pH (KCl),s2_IRECI_spring,-0.06946080114226466,0.06946080114226466,0.022130561625270013,1085,0.02517966122697388,True
ph,pH (KCl),s2_IRECI_summer,-0.3138417117997154,0.3138417117997154,3.155371712810776e-26,1085,1.0225002006070363e-25,True
ph,pH (KCl),s2_MSI_autumn,-0.1009505300370429,0.1009505300370429,0.0013680167181778025,1003,0.0016637162938409379,True
ph,pH (KCl),s2_MSI_late_summer,-0.02618199941768381,0.02618199941768381,0.3889234537637668,1085,0.40555765443390757,False
ph,pH (KCl),s2_MSI_spring,-0.4122670794678038,0.4122670794678038,9.085724704823535e-46,1085,5.743075368974876e-45,True
ph,pH (KCl),s2_MSI_summer,0.20840198877596855,0.20840198877596855,4.120949202117081e-12,1085,7.275606867186019e-12,True
ph,pH (KCl),s2_NBR_autumn,0.05743971440613077,0.05743971440613077,0.06900930768657566,1003,0.07598444201188546,False
ph,pH (KCl),s2_NBR_late_summer,0.011272950244583831,0.011272950244583831,0.7107065878619521,1085,0.7191339387061649,False
ph,pH (KCl),s2_NBR_spring,0.2884488438201359,0.2884488438201359,3.0984856663203305e-22,1085,8.34960347976847e-22,True
ph,pH (KCl),s2_NBR_summer,-0.22190661309237508,0.22190661309237508,1.4312229929541563e-13,1085,2.7040080162085904e-13,True
ph,pH (KCl),s2_NDMI_autumn,0.1009505300370429,0.1009505300370429,0.0013680167181778025,1003,0.0016637162938409379,True
ph,pH (KCl),s2_NDMI_late_summer,0.02618199941768381,0.02618199941768381,0.3889234537637668,1085,0.40555765443390757,False
ph,pH (KCl),s2_NDMI_spring,0.4122670794678038,0.4122670794678038,9.085724704823535e-46,1085,5.743075368974876e-45,True
ph,pH (KCl),s2_NDMI_summer,-0.20840198877596855,0.20840198877596855,4.120949202117081e-12,1085,7.275606867186019e-12,True
ph,pH (KCl),s2_NDWI_autumn,0.21183200709819816,0.21183200709819816,1.2231712929164265e-11,1003,2.1301486461673823e-11,True
ph,pH (KCl),s2_NDWI_late_summer,0.41535781948765893,0.41535781948765893,1.695475232493134e-46,1085,1.1273809338136163e-45,True
ph,pH (KCl),s2_NDWI_spring,0.4680308668376425,0.4680308668376425,3.693543737808329e-60,1085,4.023605093101839e-59,True
ph,pH (KCl),s2_NDWI_summer,0.38986488998344737,0.38986488998344737,1.0453187927143373e-40,1085,5.146184825670584e-40,True
ph,pH (KCl),s2_PSRI_autumn,-0.3262496730505125,0.3262496730505125,2.6436497451397895e-26,1003,8.62132910516925e-26,True
ph,pH (KCl),s2_PSRI_late_summer,-0.10032231706048388,0.10032231706048388,0.0009359874519124929,1085,0.0011492220033074254,True
ph,pH (KCl),s2_PSRI_spring,0.03753423898077209,0.03753423898077209,0.21669536998142908,1085,0.231141727980191,False
ph,pH (KCl),s2_PSRI_summer,0.393508833357904,0.393508833357904,1.6683444109666004e-41,1085,8.541923384148993e-41,True
ph,pH (KCl),s2_RENDVI_autumn,-0.015983954300795914,0.015983954300795914,0.6131264608707333,1003,0.6240969144449612,False
ph,pH (KCl),s2_RENDVI_late_summer,-0.24867899438492114,0.24867899438492114,9.346504911555428e-17,1085,2.0363448998793104e-16,True
ph,pH (KCl),s2_RENDVI_spring,-0.46655320827263824,0.46655320827263824,9.64504119443577e-60,1085,1.0288043940731488e-58,True
ph,pH (KCl),s2_RENDVI_summer,-0.4160121605002707,0.4160121605002707,1.1856558236573005e-46,1085,7.987576075164971e-46,True
ph,pH (KCl),s2_S2REP_autumn,-0.2060789312986854,0.2060789312986854,4.4199651138240827e-11,1003,7.59403402106688e-11,True
ph,pH (KCl),s2_S2REP_late_summer,-0.11507919247812806,0.11507919247812806,0.00014534539073456575,1085,0.00018604210014024417,True
ph,pH (KCl),s2_S2REP_spring,-0.42488033023541827,0.42488033023541827,8.60074768185658e-49,1085,6.202229314240238e-48,True
ph,pH (KCl),s2_S2REP_summer,-0.36288128919614604,0.36288128919614604,4.1353093163472914e-35,1085,1.6671483228108765e-34,True
ph,pH (KCl),ts_l8_GNDVI_cv,0.06879530003029853,0.06879530003029853,0.023442518884129935,1085,0.02661323651590804,True
ph,pH (KCl),ts_l8_GNDVI_mean,-0.5766761599205262,0.5766761599205262,3.496551022077335e-97,1085,1.7902341233035954e-95,True
ph,pH (KCl),ts_l8_GNDVI_slope,-0.0374180514935274,0.0374180514935274,0.2181223040453478,1085,0.23218008247654484,False
ph,pH (KCl),ts_l8_GNDVI_std,-0.04147455798335244,0.04147455798335244,0.17220365900381746,1085,0.18483914760996759,False
ph,pH (KCl),ts_l8_NDVI_cv,-0.07966078275500085,0.07966078275500085,0.008661803846647713,1085,0.010218533570238776,True
ph,pH (KCl),ts_l8_NDVI_mean,-0.5146012845172795,0.5146012845172795,2.117850963644459e-74,1085,3.4978699786643966e-73,True
ph,pH (KCl),ts_l8_NDVI_slope,-0.07029042688316434,0.07029042688316434,0.020584723442449097,1085,0.023525398219941825,True
ph,pH (KCl),ts_l8_NDVI_std,-0.14726142841920728,0.14726142841920728,1.1065020827746212e-06,1085,1.5693325938520943e-06,True
ph,pH (KCl),ts_l8_SAVI_cv,-0.14322578193488195,0.14322578193488195,2.1715643667276985e-06,1085,3.04613960483447e-06,True
ph,pH (KCl),ts_l8_SAVI_mean,-0.4876766681107954,0.4876766681107954,6.70887825051767e-66,1085,8.807552985294992e-65,True
ph,pH (KCl),ts_l8_SAVI_slope,-0.12711630597849058,0.12711630597849058,2.6768659485430474e-05,1085,3.4963147083011234e-05,True
ph,pH (KCl),ts_l8_SAVI_std,-0.2090326784536779,0.2090326784536779,3.539988330939558e-12,1085,6.293312588336992e-12,True
ph,pH (KCl),ts_s2_BSI_cv,-0.3848486547173773,0.3848486547173773,1.2590903353025691e-39,1085,5.860493197044685e-39,True
ph,pH (KCl),ts_s2_BSI_mean,-0.10912513057244372,0.10912513057244372,0.00031684274447591723,1085,0.0003966344380725419,True
ph,pH (KCl),ts_s2_BSI_slope,0.1842389854914319,0.1842389854914319,9.708716107361201e-10,1085,1.524804492935256e-09,True
ph,pH (KCl),ts_s2_BSI_std,-0.553713484301733,0.553713484301733,3.416291475565225e-88,1085,1.0289066091114089e-86,True
ph,pH (KCl),ts_s2_CIre_cv,-0.27172170034388715,0.27172170034388715,8.088266288516571e-20,1085,2.000576009526804e-19,True
ph,pH (KCl),ts_s2_CIre_mean,-0.4214703467531544,0.4214703467531544,5.817968406913477e-48,1085,4.080547704574932e-47,True
ph,pH (KCl),ts_s2_CIre_slope,0.28953378450037554,0.28953378450037554,2.1313015771156955e-22,1085,5.773684695678498e-22,True
ph,pH (KCl),ts_s2_CIre_std,-0.41165311705628765,0.41165311705628765,1.2655470242237066e-45,1085,7.90195215125046e-45,True
ph,pH (KCl),ts_s2_Cl_Red_Edge_cv,-0.27733677551558084,0.27733677551558084,1.303293930342752e-20,1085,3.353198453947181e-20,True
ph,pH (KCl),ts_s2_Cl_Red_Edge_mean,-0.43290206914995993,0.43290206914995993,8.780076521032518e-51,1085,7.135554252013729e-50,True
ph,pH (KCl),ts_s2_Cl_Red_Edge_slope,0.3083291949708863,0.3083291949708863,2.5095930939325405e-25,1085,7.74043171140639e-25,True
ph,pH (KCl),ts_s2_Cl_Red_Edge_std,-0.40558084567492364,0.40558084567492364,3.233100120146318e-44,1085,1.924822397110366e-43,True
ph,pH (KCl),ts_s2_EVI_cv,-0.2837437715763722,0.2837437715763722,1.5406826928166384e-21,1085,4.0871996824980256e-21,True
ph,pH (KCl),ts_s2_EVI_mean,-0.3800117655745605,0.3800117655745605,1.3321582834177333e-38,1085,5.780212212795589e-38,True
